document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,4,0.5448059027872977,"sowie der Verantwortung für sich, andere und die Welt, untersuchen philosophische Positionen in ihren Grundgedanken, entwickeln Ideen zur Lösung elementarer philosophischer Problemstellungen, beschreiben Erscheinungsformen und Probleme von Gemeinschaften, formulieren Grundprobleme moralischen Urteilens und Handelns, diskutieren den Einfluss von Medien auf Urteile und Handlungen, erklären die Bedeutung von Vielfalt für das Leben in einer pluralen Welt, erläutern Grundprobleme des Wahrnehmens und Erkennens,",NRW,,Sek1,2024.0,"Ethik, Philo"
1,4,0.6275502479389128,"dem Sinn des Lebens sowie der eigenen und der globalen Verantwortung, untersuchen philosophische Positionen, entwickeln Ideen zur Lösung philosophischer Problemstellungen, beschreiben Erscheinungsformen und Probleme von Gesellschaften und Staatsformen, erläutern Grundprobleme moralischen Urteilens und Handelns, diskutieren den eigenen und gesellschaftlichen Umgang mit Medien und den Einfluss von Medien auf Urteile und Handlungen, erläutern die Bedeutung von Vielfalt, unterschiedlichen Kulturen und religiösen Ausdrucksformen",NRW,,Sek1,2024.0,"Ethik, Philo"
2,8,0.5439888451170365,des Menschen für sich selbst und die Welt. Im Fokus steht das Verhältnis von Freiheit und Verantwortung der Einzelper son sowie verantwortliches Handeln in der Gesellschaft. Es werden die Gültigkeit moralischer Maßstäbe im interkulturellen Kontext sowie die Auswirkungen menschlichen Handelns auf die eigene unmittelbare Lebenswelt und die Natur in den Blick genommen. Auf der Grundlage der Prüfung unterschiedlicher Positionen wird ein,NRW,,Sek1,2024.0,"Ethik, Philo"
3,2,0.9699951645095557,"Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen, Entwicklung ethischer Urteilsfähigkeit sowie Werteorientierung in lebensanschaulichen und religiösen Diskursen und lauten: - Fragen nach dem Ich, - Fragen nach der Zukunft, - Fragen nach Moral und Ethik, - Fragen nach der Wirklichkeit, - Fragen nach Orientierungsmöglichkeiten. Die inhaltsbezogenen Kompetenzbereiche sind im Unterrichtskontext systematisch und kumulativ zu festigen. Dies geschieht dadurch, dass den Schuljahrgängen und Kompetenzbereichen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
4,5,0.9742818376367121,Beziehungen Das Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Fragen nach der Wirklichkeit Leben in Vielfalt Menschenrechte und Menschenwürde Wahrheit und Wirklichkeit Fragen nach Orientierungsmöglichkeiten Aspekte,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
5,8,0.9678544972855707,"ihre Empathie gegenüber älteren Menschen. Eine intensive Beschäftigung mit diesen Aspekten leistet somit einen wichtigen Beitrag, damit die Schülerinnen und Schüler der Zukunft realistisch, verantwortungsbewusst und selbstbejahend entgegentreten. Fragen nach Moral und Ethik Moralische Normen bieten für die Schülerinnen und Schüler Orientierung und Verlässlichkeit im Alltag. Eben dort erfahren die Schülerinnen und Schüler aber auch, dass im menschlichen Miteinander Interessen kollidieren",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,5,0.9639962060372372,"stehen. Zudem erleben die Schülerinnen und Schüler in ihrem persönlichen Umfeld und auch in den Medien, dass Konflikten mit Gewalt oder Gleichgültigkeit begegnet wird. Durch eine Auseinandersetzung mit Fragen nach Moral und Ethik werden die Schülerinnen und Schüler dafür sensibilisiert, Ausprägungen und Ursachen verschiedener Konflikte zu erkennen und nach Möglichkeiten für eine friedliche Konfliktlösung zu suchen. Dafür ist eine ethische Reflexion",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,4,0.8493088981099114,"Schülerinnen und Schülern möglich, eine eigene Haltung zu den tragenden Werten und Normen einer menschenwürdigen und demokratischen Gesellschaft sowie eines gerechten und verantwortungsvollen Miteinanders zu entwickeln. Dem Kompetenzbereich Fragen nach Moral und Ethik kommt also im Rahmen des zentralen didaktischen Bereichs Entwicklung der ethischen Urteilsfähigkeit eine besondere Bedeutung zu. Fragen nach der Wirklichkeit Die Lebenswirklichkeit der Schülerinnen und Schüler ist mehr",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,6,0.976919999661252,"Umgang mit Erfolg bzw. Misserfolg. Trost, Lob, Anerkennung, Wertschätzung relativen Erfolgs, Inanspruchnahme fremder Hilfe, Bescheidenheit, realistische Selbsteinschätzung, Aufstiegsmöglichkeiten, Versagensängste, Förderprogramme ... Grundbegriffe: Erfolg/Misserfolg, glückliches Leben, Verantwortungsbewusstsein Inhaltsbezogener Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Regeln für das Zusammenleben Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,5,0.9756744936168094,"Kommunikation, Stärkung sozialer Kontakte, Hobbys z. B. Sport, Musik, gesellschaftliches Engagement z. B. NABU, Kirche, Aufgreifen religiöser und weltanschaulicher Lebensorientierungen ... Grundbegriffe: Krise, Orientierung, Prävention, Sucht Inhaltsbezogener Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Liebe und Sexualität Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... erläutern Begriffe im Themenfeld Liebe und Sexualität. Romantik,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
10,5,0.930546091797621,"nachhaltigen Umgang mit der Umwelt. Ökologische Landwirtschaft, angemessenes Konsumverhalten, Selbstbeschränkung, Nachhaltigkeit, Wirkungsmöglichkeiten von Tier- und Naturschutzorganisationen, Green Economy ... Grundbegriffe: Nachhaltigkeit, Natur, Ökologie, Ökonomie, Umwelt, Verantwortung Inhaltsbezogener Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Ethische Grundlagen für Konfliktlösungen Erwartete Kompetenzen am Ende von Schuljahrgang am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Formen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
11,10,0.9727261306621138,"gesellschaftlicher und religiöser Veränderungen wandeln oder zumindest modifizieren. Mehr oder minder bewusst werden Kinder und Jugendliche zu Zeugen dieser Wandlungen und oftmals resultiert daraus eine tief greifende Unsicherheit bezüglich der Moralität und Legitimität des eigenen Handelns. Hinzu kommt der Umstand, dass Kinder und Jugendliche im Rahmen der vorschulischen und schulischen Sozialisation die Erfahrung machen, dass zwischen den subjektiv für gültig erachteten",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
