document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,5,0.9776577735755465,"In der aktiven Auseinandersetzung mit fachlichen Inhalten, Prozessen und Ideen erweitert sich der vorhandene Wortschatz, und es entwickelt sich ein zunehmend differenzierter und bewusster Einsatz von Sprache. Dadurch entstehen Möglichkeiten, Konzepte sowie eigene Wahrnehmungen, Gedanken und Interessen angemessen darzustellen. Die interdisziplinäre Verknüpfung von Schritten einer kumulativen Kompetenzentwicklung, inhaltliche Kooperationen mit anderen Fächern und Lernbereichen sowie außerschulisches Lernen und Kooperationen mit außerschulischen",NRW,,Sek1,2024.0,"Ethik, Philo"
1,5,0.6788703352331641,"Positionen unter Berücksichtigung unterschiedlicher Perspektiven kriteriengeleitet einen eigenen, argumentativ gestützten, plausiblen Standpunkt zu entwickeln. Dazu gehört sowohl die Prüfung der Stichhaltigkeit wie die Gewichtung von Argumenten, die selbstkritische Prüfung eigener Konzepte und Überzeugungen als auch die kritische Prüfung differenter Weltanschauungen. Zudem beinhaltet Urteilskompetenz die Fähigkeit, eine Wertung von Aussagen, Sichtweisen oder Überzeugungen vorzunehmen, indem diese begründet aufgegriffen oder verworfen werden. Urteilskompetenz",NRW,,Sek1,2024.0,"Ethik, Philo"
2,4,0.5828309833791294,"Inhalte gebunden. Philosophische Grundbildung soll deshalb mit Blick auf die nachfolgenden Inhaltsfelder bis zum Ende der Sekundarstufe I entwickelt werden. Inhaltsfeld : Das Selbst In diesem Inhaltsfeld geht es um Konzepte in Bezug auf den Menschen, dessen Persönlichkeit und Entwicklung. Hierbei werden individuelle Fähigkeiten, Emotionen sowie Vernunft und Vorstellungen des Seins besprochen. Verschiedene Möglichkeiten, sich und die eigene Persönlichkeit auszudrücken, werden",NRW,,Sek1,2024.0,"Ethik, Philo"
3,2,0.3012877312583661,"das Verhältnis von Vernunft und Glaube. Im Fokus stehen hier verschiedene Lebensentwürfe, Sinnsuche und Grenzerfahrungen. Es werden unterschiedliche Überzeugungen und Weltanschauungen in den Blick genommen und für die Weiter-Entwicklung eigener Konzepte genutzt. Das Inhaltsfeld umfasst in diesem Sinne auch eine Auseinandersetzung mit den Weltreligionen. Inhaltsfeld : Menschliche Erkenntnis Dieses Inhaltsfeld beschäftigt sich mit Grundproblemen des Wahrnehmens und Erkennens. Schwerpunktmäßig werden die",NRW,,Sek1,2024.0,"Ethik, Philo"
4,1,0.6278152369772657,"von Vielfalt, unterschiedlichen Kulturen und religiösen Ausdrucksformen für das Leben in einer pluralen Welt, erläutern Wahrnehmungs- und Erkenntnisprozesse auch im Hinblick auf den Einfluss und den Umgang mit Medien, erläutern Konzepte von Nachhaltigkeit, reflektieren Chancen und Grenzen der Gestaltung von Zukunft. Methodenkompetenz Die Schülerinnen und Schüler erschließen Kernaussagen und Grundgedanken einfacher diskursiver und präsentativer Materialien mit philosophischem Gehalt, recherchieren in analogen",NRW,,Sek1,2024.0,"Ethik, Philo"
5,1,0.5739454756116718,"Möglichkeiten und Grenzen eigenen Handelns hinsichtlich der Gestaltung von Nachhaltigkeitsprozessen u. a. im Kontext Mensch - Natur - Technik, gegenwärtige - nachfolgende Generationen. Urteilskompetenz Die Schülerinnen und Schüler erörtern kriteriengeleitet Konzepte von Frieden und Krieg u. a. Pazifismus, bellum iustum, beurteilen Chancen und Gefahren von technischen und wissenschaftlichen Entwicklungen, beurteilen die Chancen und Herausforderungen werteorientierter, lokaler und globaler Kooperationen für nachhaltiges",NRW,,Sek1,2024.0,"Ethik, Philo"
6,1,0.480907843394077,"Nachhaltigkeit. Inhaltsfeld : Sinnsuche und Lebensentwürfe Inhaltliche Schwerpunkte: - Lebensgestaltung - Grenzerfahrungen Sachkompetenz Die Schülerinnen und Schüler beschreiben Träume, Sinnsuche und Glück in ihrer Bedeutung für das eigene Leben, vergleichen Konzepte der Lebensgestaltung u. a. Eudaimonie, Religiosität, beschreiben Verhalten und Handlungen mit Bezug auf unterschiedliche Lebensweisen und Weltanschauungen, stellen unterschiedliche Lebensentwürfe und verschiedene Möglichkeiten des Umgangs mit Grenzerfahrungen dar, erläutern Handlungen",NRW,,Sek1,2024.0,"Ethik, Philo"
7,4,0.5750656877666428,"das Verhältnis von Vernunft und Glaube. Urteilskompetenz Die Schülerinnen und Schüler erörtern Voraussetzungen und Konsequenzen unterschiedlicher Lebensweisen mit Blick auf ein gelingendes Leben, beurteilen die Überzeugungskraft unterschiedlicher Weltanschauungen und philosophischer Konzepte Religionen, Aufklärung, erläutern die Relevanz philosophischer Konzepte und religiöser Glaubensaussagen für das eigene Leben und die gesellschaftliche Wirklichkeit, bewerten die Bedeutsamkeit unterschiedlicher Grenzerfahrungen u. a. Krankheit, Tod für das eigene",NRW,,Sek1,2024.0,"Ethik, Philo"
8,1,0.43275420941912773,"Die Schülerinnen und Schüler erörtern Voraussetzungen und Konsequenzen unterschiedlicher Lebensweisen mit Blick auf ein gelingendes Leben, beurteilen die Überzeugungskraft unterschiedlicher Weltanschauungen und philosophischer Konzepte Religionen, Aufklärung, erläutern die Relevanz philosophischer Konzepte und religiöser Glaubensaussagen für das eigene Leben und die gesellschaftliche Wirklichkeit, bewerten die Bedeutsamkeit unterschiedlicher Grenzerfahrungen u. a. Krankheit, Tod für das eigene und für menschliches Leben allgemein, erörtern kriteriengeleitet",NRW,,Sek1,2024.0,"Ethik, Philo"
9,4,0.31826777575413495,"Hierbei werden individuelle Fähigkeiten, Emotionen sowie Vernunft und Vorstellungen des Seins besprochen. Verschiedene Möglichkeiten, sich und die eigene Persönlichkeit auszudrücken, werden in den Blick genommen. Durch die Auseinandersetzung mit diesen Konzepten werden eigene Handlungsmöglichkeiten eröffnet. Inhaltsfeld : Zwischenmenschliche Beziehungen Dieses Inhaltsfeld greift zwischenmenschliche Beziehungen auf einer persönlichen und gemeinschaftlichen Ebene auf. Lebensweisen und soziale Beziehungen von Menschen mit unterschiedlichen Wertvorstellungen und",NRW,,Sek1,2024.0,"Ethik, Philo"
